Carimbo de data/hora,Tem um Assistente de Voz Virtual?,"Se sim, qual? ",Utiliza o Assistente de Voz Virtual? , [O assistente de voz virtual é útil para mim], [O assistente de voz virtual pode ajudar-me em várias tarefas], [O meu assistente de voz virtual oferece-me boa qualidade de informação], [A minha eficiência em tempo melhora quando procuro por informação no assistente de voz virtual]," [No geral, considero o assistente de voz virtual uma ferramenta útil]", [Aprender a usar o meu assistente de voz virtual foi fácil para mim], [As minhas interações com o assistente de voz virtual são claras e compreensíveis], [Considero o assistente de voz virtual fácil de usar], [Considero fácil tornar-me habilidoso no uso do assistente de voz virtual], [Pessoas que são importantes para mim pensam que devia usar um assistente de voz virtual], [Pessoas que influenciam as minhas decisões pensam que devia usar um assistente de voz virtual], [As pessoas de quem eu gosto utilizam um assistente de voz virtual]," [Quando interajo com o assistente de voz virtual, sinto como se estivesse a falar com uma pessoa real]"," [Quando interajo com o assistente de voz virtual, experiencio uma sensação de sociabilidade]", [Quando interajo com o assistente de voz virtual sinto uma sensação de contacto humano], [Quando interajo com o assistente de voz virtual sinto uma sensação de sensibilidade humana], [Considero que o assistente de voz virtual tem características que associo aos humanos], [Considero que o assistente de voz virtual tem intenções semelhantes às dos humanos], [Sinto que posso comunicar com o assistente de voz virtual de forma natural e humana], [Sinto-me mais próximo do assistente de voz virtual em relação a outras tecnologias], [Sinto que o assistente de voz virtual me trata de forma mais humana do que outras tecnologias], [Considero agradável interagir com o assistente de voz virtual], [Sinto que o assistente de voz virtual me compreende], [O assistente de voz virtual facilita a minha comunicação com outras pessoas], [O assistente de voz virtual permite-me ter mais interações sociais de qualidade], [Acredito que esta tecnologia do assistente de voz virtual é segura], [Preocupa-me que as minhas informações pessoais armazenadas no assistente de voz virtual possam ser roubadas], [Preocupo-me que o assistente de voz virtual possa recolher demasiada informação sobre mim], [Tenho confiança que o assistente de voz virtual protege as informações pessoais que divulgo com ele], [Sinto segurança em partilhar informação pessoal com o assistente de voz virtual], [Considero que o assistente de voz virtual me garante um estado de cibersegurança], [Considero o assistente de voz virtual eficaz em detetar e prevenir ameaças à minha cibersegurança], [O fator da cibersegurança é importante para o meu uso do assistente de voz virtual], [Considero que me coloco em risco quando utilizo tecnologia inovadora como o assistente de voz virtual], [Considero que me coloco em risco quando utilizo tecnologia que envolvem os meus dados pessoais como o assistente de voz virtual], [Sinto a minha privacidade em risco durante a utilização do assistente de voz virtual], [Procuro informar-me sobre os riscos associados à utilização do assistente de voz virtual], [Acredito que um assistente de voz virtual possa vir a ser útil para mim], [Acredito que um assistente de voz virtual possa ajudar-me em várias tarefas], [Acredito que um assistente de voz virtual oferece boa qualidade de informação ao utilizador], [A minha eficiência em tempo poderia ser melhorada se utilizasse um assistente de voz virtual para procurar por informação ]," [No geral, vejo os assistentes de voz virtuais como uma ferramenta útil]", [Acredito que seja fácil aprender a utilizar um assistente de voz virtual], [Acredito ser possível ter interações claras e compreensíveis com um assistente de voz virtual], [Acredito que um assistente de voz virtual seja fácil de usar], [Acredito que seja fácil tornar-me habilidoso no uso de um assistente de voz virtual], [Pessoas que são importantes para mim pensam que devia usar um assistente de voz virtual], [Pessoas que influenciam as minhas decisões pensam que devia usar um assistente de voz virtual], [As pessoas de quem eu gosto utilizam um assistente de voz virtual], [Acredito que os assistentes de voz virtuais dão a sensação de se tratarem de uma pessoa real], [Acredito que os assistentes de voz virtuais dão a sensação de sociabilidade aos utilizadores], [Acredito que os assistentes de voz virtuais oferecem a sensação de contacto humano aos utilizadores], [Acredito que os assistentes de voz virtuais oferecem a sensação de sensibilidade humana aos utilizadores], [Acredito que os assistente de voz virtuais têm características que associo aos humanos], [Acredito que o assistente de voz virtual tem intenções semelhantes às dos humanos], [Acredito ser possível comunicar com um assistente de voz virtual de forma natural e humana], [Acredito que a minha proximidade com um assistente de voz virtual possa ser maior do que com outras tecnologias], [Parece ser agradável interagir com um assistente de voz virtual], [Acredito que um assistente de voz virtual me consiga compreender], [Acredito que um assistente de voz virtual me pode facilitar a comunicação com outras pessoas], [Acredito que um assistente de voz virtual me permita ter mais mais interações sociais de qualidade], [Acredito que esta tecnologia do assistente de voz virtual possa ser segura], [Preocupa-me a possibilidade das minhas informações pessoais armazenadas num assistente de voz virtual poderem ser roubadas], [Preocupa-me que um assistente de voz virtual possa recolher demasiada informação sobre mim], [Acredito que um assistente de voz virtual consegue proteger as informações pessoais que possa divulgar com ele], [Acredito que os assistentes de voz virtuais oferecem um estado de cibersegurança aos utilizadores], [Acredito que um assistente de voz virtual possa ser eficaz em detetar e prevenir ameaças à minha cibersegurança], [A perceção da cibersegurança é importante para a minha futura compra/utilização de um assistente de voz virtual], [Acredito que me coloco em risco se utilizar tecnologia inovadora como um assistente de voz virtual], [Acredito que me coloco em risco se utilizar tecnologia que envolvem os meus dados pessoais como um assistente de voz virtual], [Considero que a minha privacidade vai estar em risco case utilize um assistente de voz virtual], [Informo-me sobre os riscos associados à utilização de um assistente de voz virtual],Idade,Sexo,Habilitações Literárias,"Se vive em Portugal, em que zona? "
2023/04/09 09:46:06,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discordo,Discordo,"Não concordo, nem discordo",Discordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo completamente,Discordo completamente,Discordo completamente,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo completamente,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",40-49,Feminino,Ensino Secundário,Norte
2023/04/09 11:01:27,Não,,Sim,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-29,Feminino,Mestrado,Norte
2023/04/09 11:36:21,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",40-49,Feminino,Licenciatura,Norte
2023/04/09 11:46:05,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Discordo,Discordo,Discordo,Discordo,Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,18-29,Masculino,Ensino Secundário,Norte
2023/04/09 13:13:03,Não sei o que é,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Concordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo completamente,Concordo,Concordo completamente,Concordo completamente,Concordo completamente,Discordo completamente,40-49,Feminino,Licenciatura,Norte
2023/04/09 13:38:07,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo completamente,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,50-59,Feminino,Licenciatura,Norte
2023/04/09 14:31:17,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo completamente,Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,Discordo,Discordo,Concordo,Discordo,"Não concordo, nem discordo",Discordo,Concordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,18-29,Masculino,Mestrado,Norte
2023/04/09 14:32:05,Sim,Apple Siri,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Discordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,Concordo,Discordo,Concordo,Concordo,Discordo,"Não concordo, nem discordo",Discordo,Concordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,18-29,Masculino,Mestrado,Norte
2023/04/09 15:34:58,Sim,Apple Siri,Sim,"Não concordo, nem discordo",Discordo,Discordo completamente,Discordo,Discordo,Concordo,Concordo,"Não concordo, nem discordo",Discordo completamente,Discordo completamente,Discordo completamente,"Não concordo, nem discordo",Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo,Discordo completamente,Discordo completamente,Discordo,"Não concordo, nem discordo",Discordo completamente,"Não concordo, nem discordo",Discordo completamente,"Não concordo, nem discordo",Concordo completamente,Concordo,Discordo,"Não concordo, nem discordo",Discordo completamente,"Não concordo, nem discordo",Concordo completamente,"Não concordo, nem discordo",Concordo,Concordo,Discordo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-29,Masculino,Mestrado,Norte
2023/04/09 15:48:06,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Não concordo, nem discordo",Concordo completamente,Concordo,Concordo,Concordo,Concordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,Discordo completamente,Discordo completamente,"Não concordo, nem discordo",Discordo,Discordo,Discordo,Discordo,Discordo,Discordo completamente,Discordo completamente,"Não concordo, nem discordo",Discordo,"Não concordo, nem discordo",Discordo,Discordo,Concordo completamente,Concordo completamente,Concordo completamente,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Concordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,18-29,Feminino,Licenciatura,Norte
2023/04/09 15:51:30,Sim,Apple Siri,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Discordo,Discordo,Discordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",18-29,Feminino,Licenciatura,Norte
2023/04/09 18:29:51,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,"Não concordo, nem discordo",Discordo,Discordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,Discordo,Discordo,"Não concordo, nem discordo",Concordo completamente,"Não concordo, nem discordo",Discordo,Discordo,Discordo,18-29,Masculino,Mestrado,Norte
2023/04/09 19:04:07,Sim,Google Assistant,Sim,Concordo,Concordo,Discordo,"Não concordo, nem discordo",Discordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,Discordo,Discordo,Discordo,Concordo,Discordo,"Não concordo, nem discordo",Discordo,Concordo,Concordo,Discordo completamente,Discordo completamente,Discordo completamente,Concordo,Concordo,Concordo,Concordo,Concordo completamente,Discordo,Discordo,Discordo,Concordo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 18,Feminino,Ensino Secundário,Norte
2023/04/09 20:23:07,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo completamente,Concordo,Discordo,Discordo,Discordo completamente,"Não concordo, nem discordo",Concordo,Concordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,Discordo,Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo completamente,Concordo completamente,Concordo completamente,Discordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,40-49,Masculino,Licenciatura,Sul
2023/04/09 21:19:33,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,Discordo completamente,Discordo completamente,Discordo completamente,"Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo",Concordo,Discordo,Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,Discordo,Concordo,18-29,Feminino,Mestrado,Norte
2023/04/10 02:25:44,Sim,Amazon Alexa,Sim,Concordo,Concordo completamente,Concordo,Concordo,Concordo completamente,Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,Discordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo completamente,Concordo completamente,Concordo,"Não concordo, nem discordo",Discordo,Discordo completamente,Concordo completamente,Concordo,Concordo,Concordo,Discordo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-39,Feminino,Mestrado,Ilhas
2023/04/10 11:23:42,Sim,Google Assistant,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,Discordo,Concordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Discordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo",Discordo,Discordo completamente,Discordo completamente,Discordo completamente,Discordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo completamente,Concordo completamente,"Não concordo, nem discordo",Concordo,Concordo,Concordo completamente,Concordo completamente,Concordo,Concordo completamente,Concordo completamente,Concordo completamente,50-59,Feminino,Ensino Secundário,Sul
2023/04/10 12:14:52,Sim,Apple Siri,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo completamente,Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo,< 18,Feminino,Ensino Secundário,Norte
2023/04/10 12:54:14,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Discordo completamente,Discordo completamente,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Discordo completamente,Discordo,Discordo,"Não concordo, nem discordo",Concordo,Discordo,Discordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Discordo,Concordo,Discordo,"Não concordo, nem discordo",18-29,Feminino,Licenciatura,Norte
2023/04/10 14:19:15,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,Discordo completamente,Discordo completamente,Discordo,Discordo,Discordo,"Não concordo, nem discordo",Discordo,Concordo,Discordo,Concordo,Concordo,Discordo,Discordo,Discordo,Discordo completamente,Concordo,Concordo,Concordo,"Não concordo, nem discordo",Discordo,"Não concordo, nem discordo",Concordo,Discordo,Concordo,Concordo,Discordo completamente,18-29,Masculino,Pós-Graduação,Norte
2023/04/10 14:22:51,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,Discordo completamente,Discordo completamente,Discordo completamente,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,Discordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,"Não concordo, nem discordo",Discordo,Concordo,18-29,Masculino,Licenciatura,Norte
2023/04/10 14:35:55,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,Concordo,"Não concordo, nem discordo",Discordo,Discordo,Concordo completamente,Concordo,Concordo,Concordo completamente,Discordo completamente,Discordo completamente,"Não concordo, nem discordo",Discordo completamente,Discordo,Discordo completamente,Discordo,Discordo,Discordo,Discordo completamente,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo completamente,Discordo completamente,Concordo,Concordo,Concordo,Discordo,Discordo,"Não concordo, nem discordo",Concordo completamente,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,18-29,Masculino,Licenciatura,Norte
2023/04/10 14:39:32,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discordo,Discordo,Discordo,Discordo,Discordo,Concordo completamente,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo completamente,Discordo completamente,"Não concordo, nem discordo",Discordo,Discordo,Discordo completamente,Discordo completamente,Discordo,Discordo completamente,Discordo completamente,Discordo completamente,"Não concordo, nem discordo",Discordo completamente,Discordo,Discordo,Concordo completamente,Concordo completamente,Concordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Concordo completamente,"Não concordo, nem discordo",Discordo completamente,Discordo completamente,Concordo completamente,18-29,Feminino,Licenciatura,Norte
2023/04/10 14:43:12,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo completamente,Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Discordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Concordo,"Não concordo, nem discordo",Concordo,18-29,Masculino,Ensino Secundário,Norte
2023/04/10 16:34:03,Sim,Apple Siri,Sim,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo,Discordo,Concordo completamente,Discordo,Discordo,Discordo,Discordo,"Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo",Concordo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-29,Masculino,Licenciatura,Norte
2023/04/10 19:31:54,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Discordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",40-49,Feminino,Ensino Básico,Sul
2023/04/10 20:21:58,Sim,Google Assistant,Sim,Concordo,Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo completamente,Concordo,Concordo completamente,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo,"Não concordo, nem discordo",Discordo,Discordo completamente,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo",Discordo,Discordo,Discordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-39,Masculino,Ensino Secundário,Norte
2023/04/10 21:17:43,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,Concordo,Concordo,Concordo,Concordo,Discordo completamente,Discordo completamente,Discordo completamente,"Não concordo, nem discordo",Discordo,Discordo,Discordo,"Não concordo, nem discordo",Discordo,Discordo,Discordo,Discordo,"Não concordo, nem discordo",Discordo,Discordo,"Não concordo, nem discordo",Concordo,Concordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo,18-29,Feminino,Licenciatura,Norte
2023/04/10 22:08:52,Não,Outro,Sim,Concordo,Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo completamente,Concordo,Concordo completamente,Concordo,Concordo,Discordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo completamente,Discordo completamente,Concordo,Discordo completamente,Concordo,Concordo completamente,Concordo completamente,Concordo,Concordo,Discordo completamente,Discordo completamente,Discordo,Concordo,Concordo,Concordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,Concordo,Discordo completamente,Discordo completamente,Concordo,Concordo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-29,Masculino,Mestrado,Norte
2023/04/10 23:16:21,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo completamente,Concordo,Concordo completamente,Concordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo,Discordo completamente,Discordo,Discordo completamente,Concordo completamente,Concordo,Concordo completamente,Discordo completamente,Discordo,Discordo completamente,Concordo,Discordo,Discordo,Concordo,Concordo,18-29,Feminino,Licenciatura,Centro
2023/04/10 23:21:12,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discordo,Discordo,Discordo,Discordo,Discordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo",Discordo completamente,Discordo completamente,Discordo,Discordo,Discordo completamente,Discordo completamente,Discordo completamente,"Não concordo, nem discordo",Discordo,Discordo completamente,Discordo completamente,"Não concordo, nem discordo",Discordo completamente,Discordo,Discordo completamente,Concordo,Concordo completamente,Concordo completamente,Discordo,Discordo,"Não concordo, nem discordo",Concordo completamente,Concordo,Concordo,Concordo,Concordo,18-29,Prefiro não dizer,Ensino Secundário,Sul
2023/04/10 23:35:19,Sim,Apple Siri,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo completamente,Discordo completamente,Discordo,Discordo,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo,Discordo completamente,Discordo completamente,Discordo completamente,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,18-29,Feminino,Licenciatura,Norte
